Taxon	S27499.01	S27499.02	S27499.03	S27499.04	S27499.05	S27499.06	S27499.07	S27499.08	S27499.09	S27499.10	S27499.11	S27499.12	S27499.13	S27499.14	S27499.15	S27499.16	S27499.17	S27499.18	S27499.19	S27499.20	S27499.21	S27499.22	S27499.23	S27499.24	S27499.25	S27499.26	S27499.27	S27499.28	S27499.29	S27499.30	S27499.31	S27499.32	S27499.33	S27499.34	S27499.35	S27499.36	S27499.37	S27499.38	S27499.39	S27499.40	S27499.41	S28297.01	S28297.02	S28297.03	S28297.04	S28297.05	S28297.06	S28297.07	S28297.08	S28297.09	S28297.10	S28297.11	S29419.01	S29419.02	S29419.03	S29419.04	S29419.05	S29419.06	S29419.07	S29419.08	S29419.09	S29419.10	S29419.11	S30119.01	S30119.02	S30119.03	S30119.04	S30119.05	S30119.06	S30119.07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	1319.0	3570.0	221.0	32.0	113.0	41.0	638.0	2125.0	342.0	1216.0	1716.0	422.0	105.0	95.0	844.0	41.0	94.0	31.0	35.0	209.0	1273.0	67.0	1815.0	1077.0	134.0	13.0	2434.0	2038.0	3665.0	5.0	3.0	13.0	72.0	568.0	32.0	1815.0	1305.0	70.0	274.0	1012.0	3475.0	2611.0	1295.0	635.0	3778.0	0.0	1054.0	0.0	261.0	12.0	16.0	3.0	1562.0	529.0	405.0	132.0	2659.0	3965.0	2534.0	184.0	476.0	1786.0	264.0	2962.0	1993.0	24.0	1081.0	2311.0	65.0	614.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.0	56.0	6.0	0.0	0.0	0.0	0.0	5.0	125.0	31.0	28.0	32.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	36.0	3.0	0.0	0.0	0.0	0.0	10.0	5.0	37.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	7.0	1.0	0.0	56.0	0.0	9.0	1.0	1.0	0.0	14.0	0.0	0.0	1.0	131.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	608.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__unassigned;o__unassigned;f__unassigned	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	0.0	0.0	0.0	0.0	20.0	0.0	0.0	7.0	9.0	1.0	0.0	0.0	3.0	0.0	2.0	6.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	52.0	20.0	64.0	0.0	0.0	0.0	0.0	28.0	22.0	2.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	39.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
k__Bacteria;p__TM7;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	4.0	1.0	1.0	1.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	4.0	2.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	193.0	5.0	0.0	197.0	282.0	0.0	0.0	1.0	0.0	2.0	1192.0	0.0	2549.0	4.0	255.0	2.0	113.0	262.0	16.0	255.0	2.0	624.0	0.0	1.0	2335.0	34.0	1.0	1.0	2.0	1.0	5.0	1.0	7.0	5.0	312.0	2941.0	105.0	2974.0	26.0	2127.0	68.0	17.0	2250.0	1287.0	0.0	273.0	0.0	1.0	0.0	1.0	4.0	520.0	1594.0	1.0	14.0	116.0	285.0	4.0	5.0	0.0	0.0	0.0	137.0	10.0	0.0	24.0	508.0	3.0	3.0	1.0
k__Bacteria;p__unassigned;c__unassigned;o__unassigned;f__unassigned	8.0	3.0	0.0	3.0	0.0	0.0	0.0	6.0	2.0	20.0	0.0	0.0	2.0	2.0	54.0	23.0	3.0	0.0	1.0	1.0	1.0	1.0	0.0	1508.0	27.0	72.0	4.0	1.0	2.0	2.0	16.0	3.0	5.0	0.0	3.0	1.0	3.0	6.0	22.0	0.0	1.0	0.0	3.0	10.0	5.0	59.0	2.0	2.0	6.0	9.0	3.0	210.0	4.0	8.0	2.0	9.0	3.0	2.0	2.0	1.0	0.0	1.0	8.0	5.0	0.0	4.0	9.0	4.0	5.0	0.0
