species	ERR2213660	ERR2213661	ERR2213662	ERR2213663	ERR2213664	ERR2213665	ERR2213666	ERR2213667	ERR2213668	ERR2213669	ERR2213670	ERR2213671	ERR2213672	ERR2213673	ERR2213674	ERR2213675	ERR2213676	ERR2213677	ERR2213678	ERR2213679	ERR2213680	ERR2213681	ERR2213682	ERR2213683	ERR2213684	ERR2213685	ERR2213686	ERR2213687	ERR2213688	ERR2213689	ERR2213690	ERR2213691	ERR2213692	ERR2213693	ERR2213694	ERR2213695	ERR2213696	ERR2213697	ERR2213698	ERR2213699	ERR2213700	ERR2213701	ERR2213702	ERR2213703	ERR2213704	ERR2213705	ERR2213706	ERR2213707	ERR2213708	ERR2213709	ERR2213710	ERR2213711	ERR2213712	ERR2213713	ERR2213714	ERR2213715	ERR2213716	ERR2213717	ERR2213718	ERR2213719	ERR2213720	ERR2213721	ERR2213722	ERR2213723	ERR2213724	ERR2213725	ERR2213726	ERR2213727	ERR2213728	ERR2213729	ERR2213730	ERR2213731	ERR2213732	ERR2213733	ERR2213734	ERR2213735	ERR2213736	ERR2213737	ERR2213738	ERR2213739	ERR2213740	ERR2213741	ERR2213742	ERR2213743	ERR2235210	ERR2235211	ERR2235212	ERR2235213	ERR2235214	ERR2235215	ERR2235216	ERR2235217	ERR2235218	ERR2235219	ERR2235220	ERR2235221	ERR2235222	ERR2235223	ERR2235224	ERR2235225	ERR2235226	ERR2235227	ERR2235228	ERR2235229	ERR2235230	ERR2235231	ERR2235232	ERR2235233	ERR2235234	ERR2235235	ERR2235236	ERR2235237	ERR2235238	ERR2235239	ERR2235240	ERR2235241	ERR2235242	ERR2235243	ERR2235244	ERR2235245	ERR2235246	ERR2235247	ERR2235248	ERR2235249	ERR2235250	ERR2235251	ERR2235252	ERR2235253	ERR2235254	ERR2235255	ERR2235256	ERR2235257	ERR2235258	ERR2235259	ERR2235260	ERR2235261	ERR2235262	ERR2235263	ERR2235264	ERR2235265	ERR2235266	ERR2235267	ERR2235268	ERR2235269	ERR2235270	ERR2235271	ERR2235272	ERR2235273	ERR2235274	ERR2235275	ERR2235276	ERR2235277	ERR2235278	ERR2235279	ERR2235280	ERR2235281	ERR2235282	ERR2235283	ERR2235284	ERR2235285	ERR2235286	ERR2235287	ERR2235288	ERR2235289	ERR2235290	ERR2235291	ERR2235292	ERR2235293	ERR2235294	ERR2235295	ERR2235296	ERR2235297	ERR2235298	ERR2235299	ERR2235300	ERR2235301	ERR2235302	ERR2235303	ERR2235304	ERR2235305	ERR2235306	ERR2235307	ERR2235308	ERR2235309	ERR2235310	ERR2235311	ERR2235312	ERR2235313	ERR2235314	ERR2235315	ERR2235316	ERR2235317	ERR2235318	ERR2235319	ERR2235320	ERR2235321	ERR2235322	ERR2235323	ERR2235324	ERR2235325	ERR2235326	ERR2235327	ERR2235328	ERR2235329	ERR2235330	ERR2235331	ERR2235332	ERR2235333	ERR2235334	ERR2235335	ERR2235336	ERR2235337	ERR2235338	ERR2235339	ERR2235340	ERR2235341	ERR2235342	ERR2235343	ERR2235344
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00375	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified	0.94465	0.27129	0.13155	0	0.34265	0	0.5862	0.81711	0.71478	0.22578	1.3111	0.56724	0.34425	0.35192	0.80183	0	0	0	0	0.85627	1.28868	0.34214	0.76241	0.66056	0.83444	0	0	0	0.63088	0.28828	0.30878	0	0	0	0.28461	0.41519	0.06671	0.12985	0.91084	0.06846	0.72579	0	0	0	0.82396	0	0.2177	0.02984	0.03522	0.03072	0.01886	0.54534	0.6486	0.64728	0.9127	1.15776	1.21459	0.46955	0.94359	0.07105	0.52396	0.78346	0.31715	1.33746	1.63962	0.14974	0.68705	0	0.17557	0.20259	0.22938	0.48274	0.34056	1.14021	0.86188	0.31056	0	0.48335	0.55506	0.32419	0	1.22832	1.36433	0.98948	0.01079	0	0	0.85322	0.4724	0	0.12533	0	0.53293	0.64753	0	0	0.24451	0.51823	0.62476	0	0	0	0.72728	0.23808	0	0.16863	0.3016	0	0.37245	0.12347	0.03226	0.60428	0.17717	0.91435	0.48827	0	0	0.09165	0.92042	0.50635	0.37265	0.29602	0.63636	0.35833	0.59982	0.03634	0.07009	0.72747	0.10064	0	0.03945	0	0	0.37966	0.32586	0.48738	0.77972	0.42173	0.65677	0	0	0	0	0	0.10222	0.2347	0.50092	0.19407	0.16093	0.47287	0.55028	0.84095	0.69966	0.39635	0	0	1.31751	0.34744	0.32483	0.74382	0.61401	0.10226	0.25437	0.28302	0.64728	1.02863	0.55381	1.03709	0.89311	0.39016	0.19246	0.94386	1.10626	0.97806	1.4057	0.0396	0.38623	0.06151	0.39738	0.76821	0.5981	0.63205	0.96022	0.63018	0.69612	0.6981	0.15968	0.32504	0	0.04529	1.10959	0.46466	0.16268	0.17197	0.27353	0.49356	0.35787	0.39452	0	0.4654	0.55883	0.56831	0.07418	0.61288	0.40164	0.24458	0.49156	0.0531	0.09068	1.07624	0.76226	1.07773	0.19097	1.97941	0.78094	0.00766	0.27127	0.51797	2.20973
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	0.04358	0.01053	0.00281	0	0.02264	0	0.00438	0.01073	0.01232	0.00344	0.04401	0.04644	0.0463	0.06038	0.05617	0	0	0	0	0.02154	0.04146	0.09551	0.09841	0.09873	0.10844	0	0	0	0.03172	0.00141	0.00101	0	0	0	0.03315	0.05718	0.00048	0.01131	0.10654	0.00234	0.06884	0	0	0	0	0	0.0498	0	0.00213	0.00189	0	0.04661	0.03085	0.04438	0.12133	0.07717	0.15978	0.04407	0.05936	0.00447	0.03052	0.06338	0.03836	0.10267	0.11276	0.01932	0.11194	0	0.03412	0.03039	0.04034	0.0525	0.04578	0.19518	0.06066	0.01833	0	0.01605	0.02998	0.016	0	0.13923	0.11276	0.08356	0	0	0	0.10686	0.12716	0	0.00558	0	0	0.03786	0	0	0.04325	0.05568	0.12901	0	0	0	0.0948	0.01537	0	0.00827	0.0208	0	0.05825	0.0011	0.01363	0.12453	0.02026	0.16144	0.0755	0	0	0	0.04935	0.04305	0.02053	0.01593	0.07129	0.03451	0.05235	0	0.00142	0.09224	0.00915	0	0	0	0	0.04436	0.03179	0.02063	0.0296	0.00565	0.02348	0	0	0	0	0	0.01447	0.04024	0.10322	0.03351	0.01907	0.07863	0.08867	0.13758	0.06137	0.32333	0	0	0.16	0.05469	0.06546	0.05993	0.05032	0.01028	0.04984	0.05122	0.0872	0.14933	0.04162	0.11562	0.12272	0.03547	0.0054	0.01251	0.01027	0.00538	0.08436	0	0	0.02322	0.00302	0.01608	0.03603	0.03254	0.06589	0.08606	0.09842	0.02092	0.00501	0.05801	0	0	0.09803	0.04272	0.02411	0	0.07982	0.03923	0.05401	0.03146	0	0.06049	0.06624	0.20503	0	0.04126	0.0868	0.0258	0.01844	0	0.00445	0.20178	0.05271	0.11757	0.01119	0.21035	0.12258	0	0.01572	0.00227	0.25708
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans	0.00977	0	0	0	0	0	0	0.01063	0.00331	0	0.00959	0	0.00452	0.00911	0.07605	0	0	0	0	0.00306	0.00585	0	0.11053	0.1821	0.24271	0	0	0	0.00364	0	0	0	0.66151	0.00305	0.007	0.08689	0.00852	0	0	0	0.00224	0	0.05038	0.10109	0.00869	0	0	0	0	0	0	0.00786	0.01085	0	0	0.01398	0	0.14437	0.00538	0	0.01677	0.00302	0.0585	0.05448	0.03227	0.01481	0	0	0.00774	0	0.00786	0.00187	0.07325	0.04193	0.0122	0.0929	0.02195	0.00942	0.01975	0	0.00726	0.0586	0	0.02125	0.0244	0	0	0	0.15549	0	0.11364	0	0.53885	0.05733	0	0	0.4553	0.0076	0	0	0	0	0.01894	0.08113	0.00335	0	0.03952	0	0	0.02823	0.03947	0	0	0	0	0	0	0	0	0.1201	0	0	0.0088	0	0.02467	0	0	0.01569	0.00617	0	0	0	0	0.20843	0.00967	0.00925	0.03236	0	0	0	0	0	0.08144	0	0.00718	0	0	0	0.00856	0.04139	0.0335	0	0.61086	0.04478	0	0	0.00678	0	0	0.00621	0.01305	0.11705	0.05625	0.07954	0.00965	0.01122	0.00331	0.04088	0.02562	0	0	0	0	0	0	0.00228	0.00924	0.00919	0.00297	0	0.39507	0.32031	0.42543	0.01839	0.02268	0.02292	0.00292	0	0	0.01584	0	0	0	0.01295	0	0.02418	0	0	0	0.01813	0.22652	0	0.00333	0.02506	0.02083	0	0.16395	0	0.00261	0	0.47766	0.02861	0.29836	0.00327	0	0.03524	0.01884	0	0.01616
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1053	0	0	0	0	0	0.22501	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28911	0.08327	0.83174	0.76283	0.61096	0	0	0	0.47969	0.87009	0	0	0	0	0	0	0.48991	0	0	0	0.43553	0	0	0	0	0	0	0	0	0	0	0.35153	0	0	0.21877	0.32793	0.25475	0	0	0.20799	0	0	0.737	0	0	0	0.16941	0	0	0	0.03667	0	0	0	0	0	0.22143	0	0	0	0.28257	0	0	0	0	0	0	0	0	0.07513	0	0.14349	0	0	0	0	0.47041	0.15875	0	0	0	0	0	0	0	0.16337	0	0	0.48386	0.17642	0.37219	0	0	0.37065	0.16286	0	0.20457	0	0	0	0	0	0	0	0	0	0	0	0.12253	0.23094	0.36114	0.1651	0.26764	0.29796	0.31438	0.56647	0.77649	0	0	0	0	0	0	0	0	0	0	0.20305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4836	0	0	0	0	0	0	0	0	0	0	0	0.02402	0	0.21646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60364	0.05801	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09558	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_curvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_gracilis	0	0.00912	0	2.55083	0	0	0	0	0	0	0	0	0	0	0	0	0.00098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04006	0	0	0	0	0	0	0.00146	0.0045	0.20769	0	0	0.01088	0.31777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02708	0	0	0	0	0	0	0	0	0	0.11533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00653	0	0.03209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_fennelliae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_caviae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_veronii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas_hippei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05607	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88914	0.50373	0.5082	0	0	0	0.38888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	0	0.00233	0	0.32177	0	0.33272	0	0	0	0	0.00256	0.69992	0.06453	0	0	0.00082	0	0	0	0	0.00103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251	0.13605	0	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04599	0	0	0	0	0.03108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21053	0	0	0	0	0	0	0	0	0	0	0	0.01248	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03865	0	0	0	0	0	0.00321	0	0	0	0	0	0	0	0	0	0	0	0.11825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_koseri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36844	0	0	0	0	0	0	0	0	3.65826	0	0	0	0	0	0	0	0	0.00367	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified	0	0	0	0.07024	0	0.2245	0	0	0	0	0	0.26461	0.04329	0	0	0	0	0	0	0	0.00228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00625	0.1257	0	0	0.00603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0.08727	0	0	0	0	0.1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24225	0	0	0	0	0	0	0	0.00326	0	0	0	0.03603	0	0	0	0	0	0	0	0	0	0	0.00359	0	0	0.03045	0	0.00278	0	0.00393	0	0.04444	0	0	0	0	0	0	0	0	0	0	0	0.04712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacteriaceae_noname|s__Enterobacteriaceae_bacterium_9_2_54FAA	0	0	0	0	0.01814	0	0	0.19966	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223	0	0	0	0	0	0	0.28715	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0.10578	0	0	0	0	0	0.01358	0	0	0.00499	0	0	0	0	0.08717	0	0	0	0	0	0.00802	0	0	0.01488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06407	0	0	0	0.02463	0	0.02565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02694	0	0	0.07628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08834	0.09099	0	0	0	0	0	0	0	0.1426	0.07556	0.00706	0	0	0	0	0	0	0.04292	1.07708	0.50451	0.09493	0	0	0.00046	0	0	0	0.00787	0	0	0	0.04497	0	0	0	0	0.05199	0.0124	0	0	0	0	0	0	0	0.84683	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01088	0	0	0	0.44819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
