species	SRR5930493	SRR5930494	SRR5930495	SRR5930496	SRR5930497	SRR5930498	SRR5930499	SRR5930500	SRR5930501	SRR5930502	SRR5930503	SRR5930504	SRR5930505	SRR5930506	SRR5930507	SRR5930508	SRR5930509	SRR5930510	SRR5930511	SRR5930512	SRR5930513	SRR5930514	SRR5930515	SRR5930516	SRR5930517	SRR5930518	SRR5930519	SRR5930520	SRR5930521	SRR5930522	SRR5930523	SRR5930524	SRR5930525	SRR5930526	SRR5930527	SRR5930528	SRR5930529	SRR5930530	SRR5930531	SRR5930532	SRR5930533	SRR5930534	SRR5930535	SRR5930536
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_unclassified	0	6.08892	3.55894	0.22515	0	0.02668	0.5288	0	0.03437	0.73271	0.01953	0.738	0.00024	0	0.07035	0.30529	0.0284	0.00453	0.07605	0.00367	0.2524	0.0835	0.35758	0.00573	1.28365	0	0.3698	0	0.02217	0	0.00676	0.00461	8.29937	2.10676	0.02746	2.2583	0.02137	0.02124	0.01406	0	0	0.0084	0.27283	1.89421
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_innocuum	0	0.00611	0.02101	0.0012	0.00063	0.00376	0	0	0.00753	0	0	0.01177	0.00134	0.05194	0.00146	0.01058	0.01911	0.00349	0.00245	0	0.0057	0.00893	0	0.00678	0.00067	0	0.00133	0.07141	0	0.30165	0.00397	0	0.00735	0.01512	0.00144	0.00248	0.00382	0	0	0.00428	0.00918	0.00839	0.0042	0.02748
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_ramosum	0.00492	0.00036	0.03906	0.00115	0.00416	0.02189	0.23036	0.20481	0	0.24859	0.003	0.06605	0	0	0.00193	0	0.00649	0	0.00086	0	0.00772	0.02798	0.12302	0.00083	0.49385	0	0.29197	0	0.0082	0.52608	0	0	0	0.08021	0.01583	0.02629	0.03162	0.00805	0.00207	0.04345	0.01626	0	0	0.10042
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_spiroforme	0	0.23078	0	0	0.146	0	0	0	0	0	0	0.15737	0	0	0	0	0	0	0.27326	0	0	0	0	0	0	0.10037	0	0	0	0	0	0	0.25067	0	0	0	0	0	0.09195	0	0.26872	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_21_3	0.00831	0.38807	0.50722	0.00343	0.02417	0	0.09424	0.09808	0.0133	0.0177	0.00224	0.10033	0.01506	0.01223	0.02011	0.01967	1.2234	0.00632	0.00766	0	0.0622	0.03946	0.0052	0.0026	0.01912	0.01071	0	0.00105	0.00203	0.12428	0.00063	0	0.4124	0.00445	0.0291	1.38495	0.01781	0.0039	0.00355	0.00747	0.00875	0.00513	0.01215	0.00521
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_2_2_44A	0.00225	0.00096	0.31249	0.00183	0.0036	0.01472	0.00831	0.00344	0	0.00801	0.0003	0.01602	0.00413	0.00165	0.02825	0.012	0	0.00731	0.04263	0.00226	0	0.03042	0.00378	0.00136	0.08445	0.00596	0	0.00435	0.00296	0.14185	0.00286	0.00103	0.00226	0.00531	0.00648	0.05687	0.00134	0.0044	0.0016	0.00025	0.01306	0.00914	0.01854	0.00969
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53	0.04335	0	0.23935	0.00869	0	0.00691	0	0	0	0.00041	0	0.05725	0	0	0	0.12628	0	0	0.01235	0	0	0.06147	0	0	0	0	0	0.00061	0.00835	0	0.08055	0.00411	0	0.10248	0	0	0	0	0.00519	0.19496	0	0.00294	0.0943	0.0253
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_5_2_54FAA	0	0.00254	0	0	0	0	0	0.00075	0	0	0	0.01901	0	0	0.00559	0	0	0.00038	0.00114	0.35699	0	0	0	0	0	0	0	0	0.0027	0	0	0	0.00163	0	0.00161	3.04958	0.02125	0	0	0	0.00049	0	0	0.02436
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45	0	0.05063	0.01726	0.00044	0.00446	0.01184	0.00076	0.00041	0.00345	0.00528	0.00247	0.03851	0.04048	0.14154	0.0187	0.03036	0.09741	0.00669	0.08526	0.09531	0.00045	0.00752	0.0054	0.05576	0.12397	0.01159	0	0.00946	0.01198	0.52995	0.01747	0.03781	0.06684	0.01277	0.01032	0.03154	0.00235	0.01561	0.00223	0.03427	0.01361	0.00281	0.0228	0.03326
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme	0	0	0	0	0	0	0	0	1.67617	0	0.00089	0.00108	4.52097	0.00385	0.00344	0.00026	0.00043	0	0	0	0	0	0	1.34845	1.88946	0.00171	2.68867	0.00033	0	0	0	0	0	0	0	0	0.00072	0.00155	0.06175	0	0	0	0.00183	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_cylindroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum	0	0.02417	0	0	0.04364	0	0.00192	0.00058	0	0	0	0.00701	0	0	0	0.00664	0.17198	0	0	0	0	0.00558	0.00513	0	0	0.52836	0.0488	0	0	0.00146	0	0	0.02308	0.07022	0	0	0	0	0	0	0.09077	0.02533	0.00649	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0.06449	0	0.00141	0.04297	0.0524	0.32579	0	0	0.02934	0	0.0212	0.61328	0.0206	0.2508	0.42352	0	0	0.1263	0.07902	0.02817	0	0.03797	0	0.02089	0	0	0.00518	0.03997	0	0	0.04852	0.0196	0	0	0.07652	0	0.0339	0.00093	0.0119	0	0.10245	0.18196	0	0.08032
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_sp_AP2	0	0.08138	0.19868	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15361	0	0	0	0	0	0	0	0	0	0	0	0.11433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_unclassified	0	0	0	0.04634	0.01612	0	0	0	0	0	0.00993	0	0	0	0	0.0275	0	0	0	0	0	0.04546	0	0	0	0	0.00904	0	0	0.00204	0	0	0.03693	0	0	0.04312	0	0.00735	0	0	0	0	0.02321	0.00348
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei	0.00386	0.00029	0	0	0.00433	0	0	0	0.00294	0.00115	0	0	0	0	0	0	0.0093	0.05825	0.00246	0.00569	0	0	0	0	0	0.01731	0	0.00183	0.00036	0.0197	0.00022	0.00459	0	0	0.00124	0	0	0	0.00025	0.00163	0	0	0	0.00011
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	0.0091	0	0	0	0	0.00108	0.12054	0.11384	0	0	0.00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196	0	0.01246	0	0	0	0.0664	0.00759	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_unclassified	0.01932	0	0	0	0	0.00333	0.19196	0.20091	0	0	0.00422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01628	0	0.02489	0	0	0	0.01907	0.0012	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans	0.15758	0	0	0	0	0.20682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	0	0	0	0	0	0.00699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_D21	0	0	0	0	0	0	0	0	0	0	0	0	1.09562	0	0	0	0	0	0	0	0	0	0	0	0	0	6.55091	1.43296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_HPA0509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53501	0	0	0	0.31046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified	0	0	0	0	0	0	0	0	0	0	0.01351	0.00494	0.28039	0.005	0.00713	1.25049	0.01274	0	0	0	0	0	0	0.49	0	0.00369	0.80071	0.14767	0	0	0	0	0	0	0	0	0.00756	0.01001	0.00903	0.00814	0	0	1.48412	0.00669
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	0	0.00195	0	0	0.00091	0.49867	0	0	0	0	0.00108	0	0	0	0	0.00172	0.00128	0	0	0	0	0	0	2.89812	1.37863	0	0	0.00131	0	0	0	0	0	2.75302	0	0	0.00164	0.00214	0.00175	0.00223	0	0	0	0.00153
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	0.20631	1.96456	0.01381	0.00638	0.01215	0.00491	0.00467	0	0.00919	5.4439	0.01245	0.46971	0	0	0	0.00314	0.00338	0	0.00896	0	1.51384	0.00439	0	0.00238	0	0.00273	0	4.05661	2.03686	0.00314	0.00414	0	1.28663	0.00524	8.47481	0.00688	2.07818	0.00467	0.00359	0.00676	0.00345	0.0048	0	0.00756
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	2.98223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_unclassified	0	0	0	0	0	0	0	0.00428	0	0	0	0.00183	0.00291	0.00513	0.00635	0	0	0.01054	0	0.00353	0.00367	0.00735	0.00261	0	0.00299	0.00126	2.35256	0	0	0	0	0.00471	0.01053	0	0	0	0	0	0	0	0	0	0.0019	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00381	0	0	0	0	0	0	0	0	0	0.02668	0	0	0	0	0	0.00212	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_unclassified	0	0	0	0	0	0	0	0	0	0	0.00993	0	0	0	0	0	0	0	0	0	0	0	0	1.707	0	0	0	1.66392	0.27019	0	0	0	0	0	0	0	0	0	0	0.00644	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_multacida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified	0.00415	0	0.00407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00562	0	0	0	0	0.00374	0.00467	0	0	0	0	0	0.00415	0	0	0	0	0.00463	0.00882	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	0	0	0	0	0	0	0	0	0.02372	0.03012	0	0	0	0	0.00037	0.00198	0	0	0	0.82569	0	0	0	0	0	0.02235	0.00507	0.00881	0.02287	0	0	0	0	0.00249	0.00488	0	0	0	0.01082	0	0.00267	0	0.00654	0.00069
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	0	0	0	0	0	0	0	0	0.00488	0.0018	0	0	0	0	0	0	0	0.00024	0	0.00047	0	0.00103	0	0	0	0.21297	0.00023	0	0.00835	0	0	0	0	0.01463	0.00096	0	0	0	0.01113	0	0.00105	0	0	0.00666
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	0	0	0.00184	0	0.00544	0	0	0	0.01472	0.00329	0	0	0	0	0.01683	0.00411	0	0.00337	0	0.01154	0.00835	0	0	0.0029	0	0.39552	0.00337	0.00618	0.04418	0	0.05468	0.00603	0	0.03955	0.00518	0	0	0.0071	0.02537	0	0.03275	0.0004	0.00977	0.01409
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_ratti	0	0	0	0	0	0	0	0	0	0.66039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified	0.00032	0.00792	0.00561	0	0.0028	0	0	0	0.02017	0	0.00188	0	0.00375	0.00188	0.01329	0.0006	0.00468	0.01024	0.00032	0.19861	0.01986	0	0	0.00094	0	0.73072	0.01034	0.00508	0.04229	0.00136	0.00152	0.00327	0.00497	0.0466	0.00635	0.00089	0	0.00161	0.03178	0.00063	0.01143	0.0071	0.00294	0.01777
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2307	0	0	0	0	0	0	0	0.01989	0.00215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum	0	0	0	0	0.00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_ulcerans	0	0	0	0.02229	0	0	0.08742	0.11502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00947	0	0	0	0	0	0.00738	0.00455	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_varium	0	0	0	0.00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_zoogloeoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47	0.00224	0	0.01569	0.0591	0	0.07432	0.02083	0.02213	0	0	0.01071	0	0.17173	0	0	0.09774	0	0.00814	0	0.01074	0	0	0	0.04403	0	0.15362	0.01977	0.006	0.37854	0	0.00804	0.0057	0	0	0	0	0	0.063	0.00012	0.0123	0.00034	0	0.0921	0.00971
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	0	0	0.02295	0.02901	0	0.05151	0.00376	0	0	0	0.03443	0	0	0.12885	0	0	0.03253	0.0139	0	0	0	0.00524	0	0	0	0	0	0	0	0.01307	0	0	0	0	0	0	0	0.0809	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	0.00017	0	0.27509	0.66783	0	0.01372	0.00733	0.00933	0	0	0.00332	0	0.14689	0	0	0.00216	0	0.02748	0	0.02687	0	0	0	0.02622	0	0.35906	0.0002	0.00353	0.22795	0	0.08382	0.09878	0	0	0	0.0011	0	0.03398	0.00324	0.00402	0.00325	0	0.00388	0.03035
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	0.20038	0	0	0	0	0	0	0	0.02513	0	0.00099	0	0	0	0	0	0.00075	0	0.03708	0	0	0	0	0.86871	0.06329	0	2.1894	0.00084	0	0.00162	0	0	0	0	0	0	0.00106	0.00058	1.40269	0.00066	0.72642	0	0	0.00043
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified	0.08068	0.22075	0.58852	1.39847	0.40659	0.48856	0	0	0.07711	0	0.13547	0.79896	0.39472	0.82177	0.0023	0.1	0.94885	0.27465	0.03169	0.08414	0	0.03471	0.94456	0.0247	0	0	0.90925	0.01614	0.69534	0.03816	0	0	0.22925	0.41251	0.53387	0.32762	0	0.51058	0.05874	0	0.30086	0.26018	0.12354	0.28374
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	0.00139	0.0464	0	0	0.03012	0.04626	0.01781	0.01949	0.01466	0	0.00518	0.05499	0.02408	0.02553	0.00052	0.00482	0.04381	0.04806	0.00152	0.00553	0	0.00032	0.13127	0.00403	0	0	0.10397	0.00173	0.09429	0.00181	0	0	0.03943	0.02673	0.06602	0.02875	0	0.00557	0.01743	0	0.02219	0.02664	0.00582	0.274
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans	0.00114	0.07839	0.00351	0.40408	0.00095	0.16819	0.07494	0.07525	0.00422	0.00412	0.00228	0.00619	0.02149	0.35422	0	0.10752	0.12221	0	0.00121	0	0	0.01091	0.00314	0.00181	0.05384	0	0.0027	0	0.00129	0	0	0	0.06961	0	0.00551	0.0012	0	0	0	0	0.09646	0	0.03917	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	0	0	0	0	0	0	0	0	0.33481	0	0	0	0	0	0	0	0	0	0	0	0	0.07291	0	0	0.48183	0	0	0	0	0.19378	0	0	0	0	0	0	0	0.40672	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus	0	0	0	0	0	0	0.05881	0.22138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02136	0	0	0.00014	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0716	0	0	0	0	0	0.02556	0	0.00136	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00447	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08885	0	0	0	0	0	0.01045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00319	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae	0.56817	0.00108	0	0	0	0.00051	0	0	0	0.0632	0	0	0	0	0	0.01159	0	0	0	6.86096	0.00845	0.00484	0.00302	0	0.00155	0	0	0.08478	0	0	0.00335	0.03827	0	0.00395	0	0	0	0	0	0	0	0.16128	0.02857	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_sp_MGH_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36011	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.66421	0.95257	0	0.01328	0.07145	0.69051	0.97671	0.95343	1.13212	1.50898	0.02104	0.00546	0.00532	0.52415	0.36462	3.18696	0.43683	0.03145	0.18129	0.0143	0.05842	1.12975	2.95657	1.76071	0.98772	0.182	0.01168	0.25247	0.01262	6.03916	3.85933	5.57885	0.94282	0.0469	0	0.0544	0.38847	1.8678	0.0103	0.01393	0.17225	0.16597	5.64919	0.00909
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified	0	0.07679	0.01309	0.00605	0.01171	0.01591	0.00583	0.05643	0	0.24121	0	0.02098	0.00531	0.04315	0.05528	0	0	0	0.04399	0.83841	0	0.18415	0.20824	0	0	0.022	0	0.02908	0	0	1.04535	0.58691	0	0.02014	0	0.02	0	0	0.00231	0	0	0	0	0.00287
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	0	0.02015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09939	0	0	0.07272	0.02503	0	0.0189	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	7.2787	0	0	0.00323	0	0.03909	0.00246	0	0	0.01231	0	0	0	0	0	0.13123	0	1.0817	0.01728	0	0	0.06625	0	0	0	0.01281	0.16141	0.05333	0.00487	0.29383	0.04697	1.45431	0	0.00218	0.00191	0	0	0	0	0	9.8279	0.10094	0.31136	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified	0	0.01091	0	0	0	0	0.00241	0.00306	0	0	0	0	0	0	0	0.0716	0	0	0	0.21804	0	0.00065	0	0	0	0.0076	0	0.01891	0.00137	0	0.00411	0	0	0.01122	0.0006	0	0	0	0	0	0	0	0.14428	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00769	0	0	0	0	0	0	0	0	0	0	0	0
